date,campaign_id,campaign_name,channel,campaign_type,product_category,target_age_group,target_location,start_date,end_date,campaign_duration_days,campaign_day_number,budget_tier_multiplier,impressions,clicks,spend,conversions,revenue
2025-07-04,CMP-0073,Affiliate_Conversion_Fashion_Jun25,Affiliate,Conversion,Fashion,55+,Surabaya,2025-06-15,2025-12-26,195,20,0.5371609324592663,748.0,13.0,62700.0,1.0,484400.0
2025-07-04,CMP-0050,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,55+,Surabaya,2025-04-23,2025-11-03,195,73,0.5016289502386101,654.0,30.0,920.0,2.0,896500.0
2025-07-04,CMP-0052,Email_Awareness_SportsOutdoor_Jun25,Email,Awareness,Sports & Outdoor,35-44,Surabaya,2025-06-15,2025-07-21,37,20,1.240452439904774,4487.0,68.0,2050.0,2.0,1030000.0
2025-07-04,CMP-0053,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,18-24,Jakarta,2025-04-01,2025-10-09,192,95,1.1465235879710132,1669.0,86.0,1250.0,7.0,3382300.0
2025-07-04,CMP-0055,Email_Consideration_GadgetAccessories_Apr25,Email,Consideration,Gadget Accessories,35-44,Makassar,2025-04-15,2025-10-04,173,81,1.1596932620981235,1872.0,52.0,430.0,2.0,734600.0
2025-07-04,CMP-0056,Email_Awareness_HomeLiving_Apr25,Email,Awareness,Home & Living,35-44,Makassar,2025-04-17,2025-09-05,142,79,0.5402283829618296,1501.0,26.0,1340.0,0.0,0.0
2025-07-04,CMP-0059,Email_Awareness_Electronics_Mei25,Email,Awareness,Electronics,45-54,Medan,2025-05-19,2025-08-30,104,47,0.6538217733820275,1667.0,36.0,2050.0,1.0,328500.0
2025-07-04,CMP-0002,Google_Consideration_Fashion_Mar25,Google Ads,Consideration,Fashion,35-44,Medan,2025-03-04,2025-11-27,269,123,1.9991263083142512,9552.0,415.0,1337400.0,15.0,7232000.0
2025-07-04,CMP-0003,Google_Awareness_GadgetAccessories_Mar25,Google Ads,Awareness,Gadget Accessories,55+,Bandung,2025-03-26,2025-11-26,246,101,1.6751748370667707,15434.0,394.0,1423500.0,7.0,2571700.0
2025-07-04,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,151,0.7047486511924926,7156.0,231.0,917900.0,4.0,1438300.0
2025-07-04,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,154,0.955918799251063,9063.0,228.0,997600.0,3.0,1482500.0
2025-07-04,CMP-0010,Google_Conversion_SportsOutdoor_Feb25,Google Ads,Conversion,Sports & Outdoor,18-24,Bali,2025-02-13,2025-12-10,301,142,0.9667891679630816,4150.0,254.0,896700.0,21.0,9471500.0
2025-07-04,CMP-0013,Google_Awareness_SportsOutdoor_Mar25,Google Ads,Awareness,Sports & Outdoor,55+,Bandung,2025-03-19,2025-12-11,268,108,0.5289172886460498,3859.0,86.0,264100.0,1.0,405000.0
2025-07-04,CMP-0018,Meta_Awareness_Beauty_Apr25,Meta Ads,Awareness,Beauty,55+,Bandung,2025-04-11,2025-08-24,136,85,0.7478875772583073,10836.0,97.0,200100.0,1.0,354400.0
2025-07-04,CMP-0020,Meta_Awareness_Groceries_Apr25,Meta Ads,Awareness,Groceries,25-34,Jakarta,2025-04-08,2025-07-20,104,88,2.3576094555627702,33758.0,332.0,867700.0,2.0,389400.0
2025-07-04,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,154,0.6305291180009114,7953.0,62.0,171200.0,1.0,249500.0
2025-07-04,CMP-0022,Meta_Conversion_Electronics_Apr25,Meta Ads,Conversion,Electronics,55+,National,2025-04-13,2025-09-28,169,83,0.7316037296332965,4249.0,102.0,152300.0,5.0,2093400.0
2025-07-04,CMP-0023,Meta_Awareness_SportsOutdoor_Jun25,Meta Ads,Awareness,Sports & Outdoor,45-54,Medan,2025-06-15,2025-12-22,191,20,0.7493338016374719,15161.0,178.0,297500.0,2.0,452600.0
2025-07-04,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,174,0.7782687653019523,2720.0,49.0,97400.0,2.0,551100.0
2025-07-04,CMP-0028,Meta_Awareness_GadgetAccessories_Apr25,Meta Ads,Awareness,Gadget Accessories,45-54,Medan,2025-04-24,2025-10-16,176,72,2.2062871043269685,29831.0,292.0,573500.0,3.0,867700.0
2025-07-04,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,144,1.2470955815104046,16927.0,185.0,380600.0,2.0,981500.0
2025-07-04,CMP-0035,TikTok_Awareness_Fashion_Mei25,TikTok Ads,Awareness,Fashion,55+,Jakarta,2025-05-23,2025-10-28,159,43,2.221823292246234,33107.0,476.0,534400.0,3.0,893800.0
2025-07-04,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,172,1.2430288576490232,9713.0,215.0,344900.0,5.0,1238900.0
2025-07-04,CMP-0039,TikTok_Consideration_GadgetAccessories_Mar25,TikTok Ads,Consideration,Gadget Accessories,55+,Makassar,2025-03-06,2025-11-09,249,121,1.1939572649241164,13818.0,318.0,466300.0,5.0,1182800.0
2025-07-04,CMP-0041,TikTok_Awareness_GadgetAccessories_Apr25,TikTok Ads,Awareness,Gadget Accessories,55+,Surabaya,2025-04-15,2025-08-23,131,81,1.0013533415356748,19696.0,271.0,389600.0,2.0,454800.0
2025-07-04,CMP-0043,TikTok_Conversion_Beauty_Apr25,TikTok Ads,Conversion,Beauty,35-44,Bandung,2025-04-16,2025-12-12,241,80,0.5263127035732306,3731.0,99.0,134800.0,3.0,1559600.0
2025-07-04,CMP-0045,TikTok_Awareness_GadgetAccessories_Jun25,TikTok Ads,Awareness,Gadget Accessories,18-24,Jakarta,2025-06-12,2025-11-03,145,23,1.2744559947353848,22203.0,326.0,401200.0,2.0,382000.0
2025-07-04,CMP-0046,TikTok_Consideration_HomeLiving_Jun25,TikTok Ads,Consideration,Home & Living,18-24,Medan,2025-06-03,2025-11-01,152,32,2.0733664955920865,25666.0,517.0,581500.0,6.0,817200.0
2025-07-04,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,171,2.2532069216948445,40147.0,371.0,744500.0,2.0,362800.0
2025-07-04,CMP-0049,TikTok_Awareness_Groceries_Jun25,TikTok Ads,Awareness,Groceries,55+,Jakarta,2025-06-05,2025-09-28,116,30,1.6287196876499714,35446.0,598.0,690400.0,3.0,437600.0
2025-07-05,CMP-0067,Affiliate_Awareness_SportsOutdoor_Apr25,Affiliate,Awareness,Sports & Outdoor,55+,Palembang,2025-04-13,2025-08-03,113,84,1.046643353973045,7027.0,41.0,62300.0,1.0,476200.0
2025-07-05,CMP-0069,Affiliate_Conversion_HomeLiving_Mei25,Affiliate,Conversion,Home & Living,25-34,Bali,2025-05-19,2025-08-25,99,48,0.7752013017655028,1476.0,19.0,44300.0,1.0,349000.0
2025-07-05,CMP-0071,Affiliate_Awareness_Electronics_Apr25,Affiliate,Awareness,Electronics,45-54,Makassar,2025-04-06,2025-12-08,247,91,1.2613311487856214,5774.0,40.0,65100.0,1.0,584900.0
2025-07-05,CMP-0072,Affiliate_Conversion_Groceries_Jan25,Affiliate,Conversion,Groceries,45-54,Palembang,2025-01-24,2025-07-05,163,163,1.12124152096451,2596.0,20.0,44000.0,1.0,373300.0
2025-07-05,CMP-0073,Affiliate_Conversion_Fashion_Jun25,Affiliate,Conversion,Fashion,55+,Surabaya,2025-06-15,2025-12-26,195,21,0.5371609324592663,861.0,13.0,92200.0,2.0,807100.0
2025-07-05,CMP-0050,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,55+,Surabaya,2025-04-23,2025-11-03,195,74,0.5016289502386101,625.0,21.0,800.0,2.0,563800.0
2025-07-05,CMP-0052,Email_Awareness_SportsOutdoor_Jun25,Email,Awareness,Sports & Outdoor,35-44,Surabaya,2025-06-15,2025-07-21,37,21,1.240452439904774,3841.0,65.0,6510.0,1.0,310700.0
2025-07-05,CMP-0053,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,18-24,Jakarta,2025-04-01,2025-10-09,192,96,1.1465235879710132,1220.0,46.0,1030.0,4.0,2797900.0
2025-07-05,CMP-0055,Email_Consideration_GadgetAccessories_Apr25,Email,Consideration,Gadget Accessories,35-44,Makassar,2025-04-15,2025-10-04,173,82,1.1596932620981235,2394.0,93.0,1370.0,4.0,2000200.0
2025-07-05,CMP-0056,Email_Awareness_HomeLiving_Apr25,Email,Awareness,Home & Living,35-44,Makassar,2025-04-17,2025-09-05,142,80,0.5402283829618296,2915.0,49.0,1760.0,1.0,365200.0
2025-07-05,CMP-0059,Email_Awareness_Electronics_Mei25,Email,Awareness,Electronics,45-54,Medan,2025-05-19,2025-08-30,104,48,0.6538217733820275,3135.0,69.0,940.0,1.0,326100.0
2025-07-05,CMP-0002,Google_Consideration_Fashion_Mar25,Google Ads,Consideration,Fashion,35-44,Medan,2025-03-04,2025-11-27,269,124,1.9991263083142512,6640.0,322.0,792000.0,9.0,4884500.0
2025-07-05,CMP-0003,Google_Awareness_GadgetAccessories_Mar25,Google Ads,Awareness,Gadget Accessories,55+,Bandung,2025-03-26,2025-11-26,246,102,1.6751748370667707,21920.0,614.0,2195900.0,7.0,2937800.0
2025-07-05,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,152,0.7047486511924926,5896.0,164.0,621300.0,2.0,696500.0
2025-07-05,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,155,0.955918799251063,10136.0,254.0,1118500.0,4.0,1661100.0
2025-07-05,CMP-0010,Google_Conversion_SportsOutdoor_Feb25,Google Ads,Conversion,Sports & Outdoor,18-24,Bali,2025-02-13,2025-12-10,301,143,0.9667891679630816,2526.0,159.0,650400.0,10.0,3401100.0
2025-07-05,CMP-0013,Google_Awareness_SportsOutdoor_Mar25,Google Ads,Awareness,Sports & Outdoor,55+,Bandung,2025-03-19,2025-12-11,268,109,0.5289172886460498,5795.0,150.0,463000.0,3.0,987500.0
2025-07-05,CMP-0018,Meta_Awareness_Beauty_Apr25,Meta Ads,Awareness,Beauty,55+,Bandung,2025-04-11,2025-08-24,136,86,0.7478875772583073,11175.0,115.0,262000.0,1.0,218700.0
2025-07-05,CMP-0020,Meta_Awareness_Groceries_Apr25,Meta Ads,Awareness,Groceries,25-34,Jakarta,2025-04-08,2025-07-20,104,89,2.3576094555627702,48044.0,345.0,1021100.0,3.0,740400.0
2025-07-05,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,155,0.6305291180009114,7733.0,65.0,205800.0,0.0,0.0
2025-07-05,CMP-0022,Meta_Conversion_Electronics_Apr25,Meta Ads,Conversion,Electronics,55+,National,2025-04-13,2025-09-28,169,84,0.7316037296332965,3063.0,68.0,141000.0,3.0,1482700.0
2025-07-05,CMP-0023,Meta_Awareness_SportsOutdoor_Jun25,Meta Ads,Awareness,Sports & Outdoor,45-54,Medan,2025-06-15,2025-12-22,191,21,0.7493338016374719,13337.0,154.0,356600.0,2.0,775300.0
2025-07-05,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,175,0.7782687653019523,4638.0,111.0,251400.0,3.0,1240500.0
2025-07-05,CMP-0028,Meta_Awareness_GadgetAccessories_Apr25,Meta Ads,Awareness,Gadget Accessories,45-54,Medan,2025-04-24,2025-10-16,176,73,2.2062871043269685,25822.0,385.0,771100.0,4.0,1133700.0
2025-07-05,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,145,1.2470955815104046,15479.0,174.0,355900.0,1.0,411800.0
2025-07-05,CMP-0035,TikTok_Awareness_Fashion_Mei25,TikTok Ads,Awareness,Fashion,55+,Jakarta,2025-05-23,2025-10-28,159,44,2.221823292246234,49914.0,714.0,896300.0,4.0,1000300.0
2025-07-05,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,173,1.2430288576490232,10409.0,213.0,389300.0,5.0,1292700.0
2025-07-05,CMP-0039,TikTok_Consideration_GadgetAccessories_Mar25,TikTok Ads,Consideration,Gadget Accessories,55+,Makassar,2025-03-06,2025-11-09,249,122,1.1939572649241164,17192.0,285.0,418900.0,5.0,1585800.0
2025-07-05,CMP-0041,TikTok_Awareness_GadgetAccessories_Apr25,TikTok Ads,Awareness,Gadget Accessories,55+,Surabaya,2025-04-15,2025-08-23,131,82,1.0013533415356748,27848.0,307.0,427900.0,1.0,264400.0
2025-07-05,CMP-0043,TikTok_Conversion_Beauty_Apr25,TikTok Ads,Conversion,Beauty,35-44,Bandung,2025-04-16,2025-12-12,241,81,0.5263127035732306,4344.0,99.0,108700.0,3.0,716300.0
2025-07-05,CMP-0045,TikTok_Awareness_GadgetAccessories_Jun25,TikTok Ads,Awareness,Gadget Accessories,18-24,Jakarta,2025-06-12,2025-11-03,145,24,1.2744559947353848,19396.0,242.0,246900.0,1.0,373100.0
2025-07-05,CMP-0046,TikTok_Consideration_HomeLiving_Jun25,TikTok Ads,Consideration,Home & Living,18-24,Medan,2025-06-03,2025-11-01,152,33,2.0733664955920865,23948.0,537.0,565000.0,10.0,2155300.0
2025-07-05,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,172,2.2532069216948445,70512.0,699.0,893600.0,,783600.0
2025-07-05,CMP-0049,TikTok_Awareness_Groceries_Jun25,TikTok Ads,Awareness,Groceries,55+,Jakarta,2025-06-05,2025-09-28,116,31,1.6287196876499714,25774.0,300.0,386800.0,2.0,441000.0
2025-07-06,CMP-0067,Affiliate_Awareness_SportsOutdoor_Apr25,Affiliate,Awareness,Sports & Outdoor,55+,Palembang,2025-04-13,2025-08-03,113,85,1.046643353973045,5729.0,34.0,33300.0,1.0,323000.0
2025-07-06,CMP-0069,Affiliate_Conversion_HomeLiving_Mei25,Affiliate,Conversion,Home & Living,25-34,Bali,2025-05-19,2025-08-25,99,49,0.7752013017655028,1528.0,21.0,84000.0,2.0,650700.0
2025-07-06,CMP-0071,Affiliate_Awareness_Electronics_Apr25,Affiliate,Awareness,Electronics,45-54,Makassar,2025-04-06,2025-12-08,247,92,1.2613311487856214,6338.0,52.0,33500.0,1.0,328400.0
2025-07-06,CMP-0073,Affiliate_Conversion_Fashion_Jun25,Affiliate,Conversion,Fashion,55+,Surabaya,2025-06-15,2025-12-26,195,22,0.5371609324592663,998.0,13.0,103900.0,2.0,939600.0
2025-07-06,CMP-0050,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,55+,Surabaya,2025-04-23,2025-11-03,195,75,0.5016289502386101,540.0,21.0,1150.0,2.0,1039100.0
2025-07-06,CMP-0052,Email_Awareness_SportsOutdoor_Jun25,Email,Awareness,Sports & Outdoor,35-44,Surabaya,2025-06-15,2025-07-21,37,22,1.240452439904774,4835.0,122.0,6830.0,2.0,546300.0
2025-07-06,CMP-0053,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,18-24,Jakarta,2025-04-01,2025-10-09,192,97,1.1465235879710132,1294.0,53.0,740.0,4.0,2042400.0
2025-07-06,CMP-0055,Email_Consideration_GadgetAccessories_Apr25,Email,Consideration,Gadget Accessories,35-44,Makassar,2025-04-15,2025-10-04,173,83,1.1596932620981235,2795.0,81.0,500.0,5.0,1760100.0
2025-07-06,CMP-0056,Email_Awareness_HomeLiving_Apr25,Email,Awareness,Home & Living,35-44,Makassar,2025-04-17,2025-09-05,142,81,0.5402283829618296,1843.0,36.0,1150.0,1.0,327500.0
2025-07-06,CMP-0059,Email_Awareness_Electronics_Mei25,Email,Awareness,Electronics,45-54,Medan,2025-05-19,2025-08-30,104,49,0.6538217733820275,2230.0,32.0,890.0,1.0,255900.0
2025-07-06,CMP-0002,Google_Consideration_Fashion_Mar25,Google Ads,Consideration,Fashion,35-44,Medan,2025-03-04,2025-11-27,269,125,1.9991263083142512,10603.0,345.0,1074900.0,14.0,3637100.0
2025-07-06,CMP-0003,Google_Awareness_GadgetAccessories_Mar25,Google Ads,Awareness,Gadget Accessories,55+,Bandung,2025-03-26,2025-11-26,246,103,1.6751748370667707,15541.0,383.0,1210500.0,9.0,3185100.0
2025-07-06,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,153,0.7047486511924926,6598.0,154.0,684100.0,2.0,1065600.0
2025-07-06,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,156,0.955918799251063,11420.0,194.0,724700.0,2.0,1008500.0
2025-07-06,CMP-0010,Google_Conversion_SportsOutdoor_Feb25,Google Ads,Conversion,Sports & Outdoor,18-24,Bali,2025-02-13,2025-12-10,301,144,0.9667891679630816,3006.0,115.0,461000.0,5.0,2481700.0
2025-07-06,CMP-0013,Google_Awareness_SportsOutdoor_Mar25,Google Ads,Awareness,Sports & Outdoor,55+,Bandung,2025-03-19,2025-12-11,268,110,0.5289172886460498,5198.0,112.0,361400.0,2.0,632100.0
2025-07-06,CMP-0018,Meta_Awareness_Beauty_Apr25,Meta Ads,Awareness,Beauty,55+,Bandung,2025-04-11,2025-08-24,136,87,0.7478875772583073,8610.0,130.0,341000.0,1.0,266100.0
2025-07-06,CMP-0020,Meta_Awareness_Groceries_Apr25,Meta Ads,Awareness,Groceries,25-34,Jakarta,2025-04-08,2025-07-20,104,90,2.3576094555627702,37921.0,436.0,1322600.0,3.0,790900.0
2025-07-06,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,156,0.6305291180009114,9742.0,82.0,190300.0,1.0,352900.0
2025-07-06,CMP-0022,Meta_Conversion_Electronics_Apr25,Meta Ads,Conversion,Electronics,55+,National,2025-04-13,2025-09-28,169,85,0.7316037296332965,4371.0,70.0,140200.0,2.0,905700.0
2025-07-06,CMP-0023,Meta_Awareness_SportsOutdoor_Jun25,Meta Ads,Awareness,Sports & Outdoor,45-54,Medan,2025-06-15,2025-12-22,191,22,0.7493338016374719,10908.0,108.0,175100.0,1.0,395500.0
2025-07-06,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,176,0.7782687653019523,4155.0,65.0,149100.0,3.0,977200.0
2025-07-06,CMP-0028,Meta_Awareness_GadgetAccessories_Apr25,Meta Ads,Awareness,Gadget Accessories,45-54,Medan,2025-04-24,2025-10-16,176,74,2.2062871043269685,25326.0,270.0,507100.0,3.0,1185200.0
2025-07-06,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,146,1.2470955815104046,14577.0,104.0,220900.0,1.0,224600.0
2025-07-06,CMP-0035,TikTok_Awareness_Fashion_Mei25,TikTok Ads,Awareness,Fashion,55+,Jakarta,2025-05-23,2025-10-28,159,45,2.221823292246234,40250.0,663.0,875200.0,5.0,1933800.0
2025-07-06,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,174,1.2430288576490232,10051.0,194.0,297400.0,4.0,1001900.0
2025-07-06,CMP-0039,TikTok_Consideration_GadgetAccessories_Mar25,TikTok Ads,Consideration,Gadget Accessories,55+,Makassar,2025-03-06,2025-11-09,249,123,1.1939572649241164,19895.0,355.0,472500.0,4.0,1129800.0
2025-07-06,CMP-0041,TikTok_Awareness_GadgetAccessories_Apr25,TikTok Ads,Awareness,Gadget Accessories,55+,Surabaya,2025-04-15,2025-08-23,131,83,1.0013533415356748,19524.0,247.0,340200.0,1.0,368300.0
2025-07-06,CMP-0043,TikTok_Conversion_Beauty_Apr25,TikTok Ads,Conversion,Beauty,35-44,Bandung,2025-04-16,2025-12-12,241,82,0.5263127035732306,4453.0,134.0,187200.0,3.0,1163400.0
2025-07-06,CMP-0045,TikTok_Awareness_GadgetAccessories_Jun25,TikTok Ads,Awareness,Gadget Accessories,18-24,Jakarta,2025-06-12,2025-11-03,145,25,1.2744559947353848,17718.0,272.0,363900.0,2.0,540200.0
2025-07-06,CMP-0046,TikTok_Consideration_HomeLiving_Jun25,TikTok Ads,Consideration,Home & Living,18-24,Medan,2025-06-03,2025-11-01,152,34,2.0733664955920865,30189.0,707.0,1101600.0,11.0,2145500.0
2025-07-06,CMP-0048,TikTok_Awareness_Beauty_Jan25,TikTok Ads,Awareness,Beauty,35-44,National,2025-01-15,2025-09-04,233,173,2.2532069216948445,47501.0,462.0,678700.0,2.0,701700.0
2025-07-06,CMP-0049,TikTok_Awareness_Groceries_Jun25,TikTok Ads,Awareness,Groceries,55+,Jakarta,2025-06-05,2025-09-28,116,32,1.6287196876499714,30301.0,382.0,516800.0,2.0,645700.0
2025-07-07,CMP-0067,Affiliate_Awareness_SportsOutdoor_Apr25,Affiliate,Awareness,Sports & Outdoor,55+,Palembang,2025-04-13,2025-08-03,113,86,1.046643353973045,6272.0,36.0,43400.0,1.0,317800.0
2025-07-07,CMP-0069,Affiliate_Conversion_HomeLiving_Mei25,Affiliate,Conversion,Home & Living,25-34,Bali,2025-05-19,2025-08-25,99,50,0.7752013017655028,1512.0,16.0,103400.0,2.0,805600.0
2025-07-07,CMP-0071,Affiliate_Awareness_Electronics_Apr25,Affiliate,Awareness,Electronics,45-54,Makassar,2025-04-06,2025-12-08,247,93,1.2613311487856214,4839.0,42.0,32300.0,1.0,260700.0
2025-07-07,CMP-0073,Affiliate_Conversion_Fashion_Jun25,Affiliate,Conversion,Fashion,55+,Surabaya,2025-06-15,2025-12-26,195,23,0.5371609324592663,1182.0,18.0,85000.0,2.0,747300.0
2025-07-07,CMP-0050,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,55+,Surabaya,2025-04-23,2025-11-03,195,76,0.5016289502386101,596.0,26.0,560.0,2.0,817200.0
2025-07-07,CMP-0052,Email_Awareness_SportsOutdoor_Jun25,Email,Awareness,Sports & Outdoor,35-44,Surabaya,2025-06-15,2025-07-21,37,23,1.240452439904774,5929.0,130.0,4360.0,2.0,799600.0
2025-07-07,CMP-0053,Email_Conversion_Fashion_Apr25,Email,Conversion,Fashion,18-24,Jakarta,2025-04-01,2025-10-09,192,98,1.1465235879710132,1150.0,50.0,600.0,4.0,1131900.0
2025-07-07,CMP-0055,Email_Consideration_GadgetAccessories_Apr25,Email,Consideration,Gadget Accessories,35-44,Makassar,2025-04-15,2025-10-04,173,84,1.1596932620981235,2403.0,60.0,1230.0,3.0,1844700.0
2025-07-07,CMP-0056,Email_Awareness_HomeLiving_Apr25,Email,Awareness,Home & Living,35-44,Makassar,2025-04-17,2025-09-05,142,82,0.5402283829618296,1857.0,35.0,1550.0,1.0,257800.0
2025-07-07,CMP-0059,Email_Awareness_Electronics_Mei25,Email,Awareness,Electronics,45-54,Medan,2025-05-19,2025-08-30,104,50,0.6538217733820275,2833.0,69.0,2700.0,1.0,252200.0
2025-07-07,CMP-0002,Google_Consideration_Fashion_Mar25,Google Ads,Consideration,Fashion,35-44,Medan,2025-03-04,2025-11-27,269,126,1.9991263083142512,14648.0,588.0,1891600.0,17.0,5937500.0
2025-07-07,CMP-0003,Google_Awareness_GadgetAccessories_Mar25,Google Ads,Awareness,Gadget Accessories,55+,Bandung,2025-03-26,2025-11-26,246,104,1.6751748370667707,13041.0,316.0,1138500.0,5.0,2328300.0
2025-07-07,CMP-0006,Google_Awareness_Electronics_Feb25,Google Ads,Awareness,Electronics,45-54,Palembang,2025-02-04,2025-11-08,278,154,0.7047486511924926,7478.0,190.0,659700.0,3.0,1220100.0
2025-07-07,CMP-0007,Google_Awareness_SportsOutdoor_Feb25,Google Ads,Awareness,Sports & Outdoor,45-54,Palembang,2025-02-01,2025-10-09,251,157,0.955918799251063,12836.0,249.0,1192300.0,3.0,914200.0
2025-07-07,CMP-0010,Google_Conversion_SportsOutdoor_Feb25,Google Ads,Conversion,Sports & Outdoor,18-24,Bali,2025-02-13,2025-12-10,301,145,0.9667891679630816,3056.0,124.0,477000.0,7.0,4276600.0
2025-07-07,CMP-0013,Google_Awareness_SportsOutdoor_Mar25,Google Ads,Awareness,Sports & Outdoor,55+,Bandung,2025-03-19,2025-12-11,268,111,0.5289172886460498,6197.0,118.0,398300.0,2.0,1253300.0
2025-07-07,CMP-0018,Meta_Awareness_Beauty_Apr25,Meta Ads,Awareness,Beauty,55+,Bandung,2025-04-11,2025-08-24,136,88,0.7478875772583073,12130.0,102.0,200500.0,1.0,470600.0
2025-07-07,CMP-0020,Meta_Awareness_Groceries_Apr25,Meta Ads,Awareness,Groceries,25-34,Jakarta,2025-04-08,2025-07-20,104,91,2.3576094555627702,38869.0,314.0,960200.0,3.0,663800.0
2025-07-07,CMP-0021,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,35-44,National,2025-02-01,2025-08-09,190,157,0.6305291180009114,11888.0,111.0,317100.0,1.0,471200.0
2025-07-07,CMP-0022,Meta_Conversion_Electronics_Apr25,Meta Ads,Conversion,Electronics,55+,National,2025-04-13,2025-09-28,169,86,0.7316037296332965,5540.0,91.0,179000.0,3.0,1105700.0
2025-07-07,CMP-0023,Meta_Awareness_SportsOutdoor_Jun25,Meta Ads,Awareness,Sports & Outdoor,45-54,Medan,2025-06-15,2025-12-22,191,23,0.7493338016374719,11321.0,153.0,291900.0,1.0,252200.0
2025-07-07,CMP-0026,Meta_Conversion_Fashion_Jan25,Meta Ads,Conversion,Fashion,18-24,Semarang,2025-01-12,2025-10-13,275,177,0.7782687653019523,3408.0,46.0,97600.0,2.0,725800.0
2025-07-07,CMP-0028,Meta_Awareness_GadgetAccessories_Apr25,Meta Ads,Awareness,Gadget Accessories,45-54,Medan,2025-04-24,2025-10-16,176,75,2.2062871043269685,40998.0,511.0,1295500.0,5.0,2223200.0
2025-07-07,CMP-0029,Meta_Awareness_Groceries_Feb25,Meta Ads,Awareness,Groceries,18-24,Bandung,2025-02-11,2025-11-13,276,147,1.2470955815104046,14841.0,202.0,461300.0,2.0,1169600.0
2025-07-07,CMP-0035,TikTok_Awareness_Fashion_Mei25,TikTok Ads,Awareness,Fashion,55+,Jakarta,2025-05-23,2025-10-28,159,46,2.221823292246234,46614.0,604.0,736400.0,3.0,553900.0
2025-07-07,CMP-0036,TikTok_Conversion_Fashion_Jan25,TikTok Ads,Conversion,Fashion,45-54,Bali,2025-01-14,2025-10-02,262,175,1.2430288576490232,8652.0,276.0,433500.0,6.0,1703600.0
2025-07-07,CMP-0039,TikTok_Consideration_GadgetAccessories_Mar25,TikTok Ads,Consideration,Gadget Accessories,55+,Makassar,2025-03-06,2025-11-09,249,124,1.1939572649241164,16488.0,322.0,430000.0,4.0,1309300.0
